timestamp,open,high,low,close,volume
2025-07-09 12:15:00,154.31000000,154.63000000,154.17000000,154.36000000,49984.76200000
2025-07-09 12:30:00,154.37000000,154.43000000,153.86000000,154.42000000,36211.82600000
2025-07-09 12:45:00,154.42000000,154.47000000,153.99000000,154.06000000,35755.47000000
2025-07-09 13:00:00,154.06000000,154.88000000,154.03000000,154.62000000,49231.08100000
2025-07-09 13:15:00,154.61000000,154.80000000,154.02000000,154.21000000,45356.41800000
2025-07-09 13:30:00,154.21000000,154.58000000,153.89000000,154.15000000,62649.19700000
2025-07-09 13:45:00,154.15000000,154.53000000,153.61000000,153.77000000,44665.92300000
2025-07-09 14:00:00,153.76000000,154.09000000,153.32000000,154.00000000,48648.38200000
2025-07-09 14:15:00,153.99000000,155.53000000,153.88000000,154.05000000,90270.75600000
2025-07-09 14:30:00,154.05000000,154.09000000,153.00000000,153.45000000,54448.70000000
2025-07-09 14:45:00,153.45000000,153.93000000,152.87000000,153.74000000,77043.18400000
2025-07-09 15:00:00,153.74000000,154.55000000,153.37000000,153.40000000,31469.63800000
2025-07-09 15:15:00,153.41000000,153.97000000,153.37000000,153.75000000,10645.46500000
2025-07-09 15:30:00,153.75000000,154.31000000,153.64000000,153.96000000,35538.22700000
2025-07-09 15:45:00,153.95000000,154.18000000,153.76000000,153.97000000,17994.41100000
2025-07-09 16:00:00,153.98000000,154.40000000,153.66000000,154.40000000,25325.34000000
2025-07-09 16:15:00,154.39000000,154.83000000,154.14000000,154.31000000,34939.12300000
2025-07-09 16:30:00,154.31000000,154.75000000,154.27000000,154.54000000,27130.06500000
2025-07-09 16:45:00,154.55000000,155.02000000,154.43000000,154.87000000,22810.53900000
2025-07-09 17:00:00,154.87000000,154.92000000,154.44000000,154.46000000,13207.50800000
2025-07-09 17:15:00,154.46000000,154.49000000,153.64000000,153.83000000,35356.38900000
2025-07-09 17:30:00,153.83000000,153.87000000,153.34000000,153.46000000,19863.23200000
2025-07-09 17:45:00,153.47000000,153.65000000,153.23000000,153.64000000,11308.41500000
2025-07-09 18:00:00,153.65000000,155.28000000,153.56000000,155.05000000,53362.67400000
2025-07-09 18:15:00,155.04000000,155.24000000,154.50000000,155.03000000,34336.19400000
2025-07-09 18:30:00,155.02000000,155.04000000,154.30000000,154.43000000,27646.49800000
2025-07-09 18:45:00,154.43000000,154.69000000,154.28000000,154.66000000,11965.66600000
2025-07-09 19:00:00,154.65000000,154.90000000,154.58000000,154.89000000,13850.31200000
2025-07-09 19:15:00,154.90000000,155.96000000,154.86000000,155.82000000,47942.98700000
2025-07-09 19:30:00,155.81000000,156.60000000,155.53000000,156.55000000,115702.44300000
2025-07-09 19:45:00,156.55000000,157.86000000,156.27000000,157.27000000,128436.40600000
2025-07-09 20:00:00,157.26000000,157.52000000,156.16000000,156.54000000,88395.69100000
2025-07-09 20:15:00,156.53000000,157.17000000,155.46000000,155.76000000,46026.62900000
2025-07-09 20:30:00,155.75000000,156.61000000,155.46000000,156.52000000,42946.75000000
2025-07-09 20:45:00,156.53000000,156.70000000,155.85000000,156.04000000,28515.52000000
2025-07-09 21:00:00,156.03000000,157.17000000,156.00000000,157.06000000,37110.03700000
2025-07-09 21:15:00,157.06000000,157.59000000,156.79000000,157.26000000,23451.34900000
2025-07-09 21:30:00,157.27000000,157.30000000,156.74000000,157.04000000,18715.97400000
2025-07-09 21:45:00,157.04000000,157.27000000,156.74000000,156.75000000,18186.17700000
2025-07-09 22:00:00,156.74000000,157.90000000,156.74000000,157.90000000,34895.29600000
2025-07-09 22:15:00,157.90000000,157.93000000,157.31000000,157.33000000,17337.45700000
2025-07-09 22:30:00,157.34000000,157.59000000,157.29000000,157.37000000,11721.82200000
2025-07-09 22:45:00,157.37000000,157.77000000,157.30000000,157.66000000,23360.12900000
2025-07-09 23:00:00,157.66000000,157.93000000,157.40000000,157.40000000,21383.95500000
2025-07-09 23:15:00,157.40000000,157.61000000,157.22000000,157.24000000,20828.46700000
2025-07-09 23:30:00,157.25000000,157.76000000,157.25000000,157.27000000,16492.28700000
2025-07-09 23:45:00,157.27000000,157.35000000,157.00000000,157.05000000,15931.19700000
2025-07-10 00:00:00,157.06000000,157.52000000,157.03000000,157.29000000,13861.18400000
2025-07-10 00:15:00,157.28000000,157.38000000,156.64000000,156.64000000,12542.14500000
2025-07-10 00:30:00,156.64000000,156.92000000,156.22000000,156.33000000,19905.78400000
2025-07-10 00:45:00,156.32000000,156.59000000,155.93000000,155.94000000,29870.01300000
2025-07-10 01:00:00,155.94000000,156.46000000,155.93000000,156.44000000,21506.42500000
2025-07-10 01:15:00,156.43000000,157.00000000,156.35000000,156.98000000,17073.07400000
2025-07-10 01:30:00,156.97000000,157.32000000,156.97000000,157.29000000,14797.50200000
2025-07-10 01:45:00,157.29000000,157.87000000,157.17000000,157.61000000,25795.25900000
2025-07-10 02:00:00,157.62000000,158.94000000,157.61000000,158.62000000,60444.85600000
2025-07-10 02:15:00,158.61000000,159.34000000,158.48000000,158.51000000,35448.60200000
2025-07-10 02:30:00,158.51000000,158.90000000,158.08000000,158.12000000,15970.80600000
2025-07-10 02:45:00,158.12000000,158.43000000,158.10000000,158.31000000,13717.35900000
2025-07-10 03:00:00,158.30000000,158.37000000,157.83000000,157.83000000,9635.81700000
2025-07-10 03:15:00,157.83000000,158.14000000,157.66000000,157.71000000,15339.06000000
2025-07-10 03:30:00,157.72000000,157.79000000,157.25000000,157.44000000,18311.59000000
2025-07-10 03:45:00,157.43000000,157.51000000,157.22000000,157.35000000,13356.92600000
2025-07-10 04:00:00,157.35000000,157.46000000,156.90000000,157.01000000,17086.53400000
2025-07-10 04:15:00,157.01000000,157.33000000,156.88000000,157.29000000,10673.76300000
2025-07-10 04:30:00,157.29000000,157.62000000,157.29000000,157.54000000,10942.05400000
2025-07-10 04:45:00,157.55000000,157.71000000,157.44000000,157.67000000,9586.53500000
2025-07-10 05:00:00,157.68000000,157.79000000,157.29000000,157.29000000,11706.19800000
2025-07-10 05:15:00,157.29000000,157.48000000,157.14000000,157.39000000,16272.17500000
2025-07-10 05:30:00,157.39000000,157.41000000,157.01000000,157.07000000,17428.36500000
2025-07-10 05:45:00,157.07000000,157.42000000,156.95000000,157.25000000,13337.16200000
2025-07-10 06:00:00,157.25000000,157.45000000,156.67000000,156.84000000,24988.50100000
2025-07-10 06:15:00,156.83000000,157.32000000,156.80000000,157.27000000,13360.41200000
2025-07-10 06:30:00,157.28000000,157.36000000,156.95000000,157.01000000,16023.78100000
2025-07-10 06:45:00,157.01000000,157.49000000,156.98000000,157.44000000,18072.33800000
2025-07-10 07:00:00,157.43000000,158.37000000,157.37000000,158.24000000,39709.98900000
2025-07-10 07:15:00,158.25000000,158.61000000,158.05000000,158.29000000,35027.67400000
2025-07-10 07:30:00,158.28000000,158.63000000,157.95000000,158.33000000,34441.95500000
2025-07-10 07:45:00,158.32000000,158.35000000,157.81000000,157.89000000,18536.89200000
2025-07-10 08:00:00,157.90000000,158.50000000,157.82000000,158.29000000,17793.27000000
2025-07-10 08:15:00,158.28000000,158.92000000,158.28000000,158.51000000,22110.51400000
2025-07-10 08:30:00,158.52000000,159.17000000,158.45000000,159.14000000,15074.20000000
2025-07-10 08:45:00,159.14000000,159.17000000,158.73000000,158.89000000,25850.24200000
2025-07-10 09:00:00,158.90000000,159.07000000,158.32000000,158.48000000,19790.53900000
2025-07-10 09:15:00,158.48000000,158.76000000,158.31000000,158.42000000,8470.72500000
2025-07-10 09:30:00,158.43000000,158.44000000,158.08000000,158.10000000,11954.82400000
2025-07-10 09:45:00,158.10000000,158.22000000,157.95000000,158.06000000,12089.69900000
2025-07-10 10:00:00,158.07000000,158.13000000,157.43000000,157.50000000,13874.40100000
2025-07-10 10:15:00,157.49000000,157.69000000,157.43000000,157.48000000,10540.45100000
2025-07-10 10:30:00,157.47000000,157.89000000,157.46000000,157.72000000,12838.80900000
2025-07-10 10:45:00,157.72000000,157.98000000,157.58000000,157.93000000,10549.68500000
2025-07-10 11:00:00,157.93000000,157.93000000,157.16000000,157.28000000,27199.57300000
2025-07-10 11:15:00,157.28000000,157.71000000,157.20000000,157.60000000,10033.92900000
2025-07-10 11:30:00,157.59000000,157.83000000,157.30000000,157.62000000,17574.30900000
2025-07-10 11:45:00,157.63000000,157.79000000,157.49000000,157.65000000,6680.27000000
2025-07-10 12:00:00,157.66000000,157.66000000,157.12000000,157.21000000,15518.99400000
2025-07-10 12:15:00,157.21000000,157.63000000,157.03000000,157.51000000,43593.33500000
2025-07-10 12:30:00,157.52000000,157.61000000,157.26000000,157.32000000,9320.13200000
2025-07-10 12:45:00,157.32000000,157.49000000,157.16000000,157.47000000,14191.96300000
2025-07-10 13:00:00,157.46000000,157.80000000,157.41000000,157.73000000,21268.43900000
2025-07-10 13:15:00,157.74000000,158.34000000,157.72000000,158.33000000,19234.78800000
2025-07-10 13:30:00,158.33000000,158.37000000,156.78000000,157.33000000,112471.44800000
2025-07-10 13:45:00,157.34000000,157.93000000,156.72000000,157.05000000,28821.15000000
2025-07-10 14:00:00,157.05000000,157.38000000,156.38000000,157.24000000,34874.01800000
2025-07-10 14:15:00,157.24000000,157.70000000,156.22000000,156.42000000,53785.36800000
2025-07-10 14:30:00,156.43000000,156.87000000,156.31000000,156.60000000,29865.32000000
2025-07-10 14:45:00,156.59000000,156.86000000,156.42000000,156.85000000,15215.53600000
2025-07-10 15:00:00,156.84000000,157.05000000,156.09000000,156.18000000,35087.78000000
2025-07-10 15:15:00,156.18000000,156.76000000,156.00000000,156.68000000,34060.73400000
2025-07-10 15:30:00,156.69000000,156.81000000,155.64000000,156.16000000,31549.66900000
2025-07-10 15:45:00,156.17000000,156.53000000,155.95000000,156.43000000,24000.55800000
2025-07-10 16:00:00,156.44000000,156.61000000,156.16000000,156.42000000,23472.07000000
2025-07-10 16:15:00,156.42000000,158.49000000,156.41000000,158.09000000,100264.46100000
2025-07-10 16:30:00,158.10000000,158.75000000,157.97000000,158.67000000,113964.13300000
2025-07-10 16:45:00,158.67000000,158.67000000,158.06000000,158.39000000,65808.85900000
2025-07-10 17:00:00,158.39000000,159.66000000,157.96000000,159.58000000,112877.84900000
2025-07-10 17:15:00,159.58000000,159.58000000,158.82000000,159.22000000,66111.15200000
2025-07-10 17:30:00,159.22000000,159.66000000,159.09000000,159.66000000,29464.90200000
2025-07-10 17:45:00,159.66000000,161.18000000,159.29000000,160.90000000,118554.14200000
2025-07-10 18:00:00,160.90000000,161.01000000,160.13000000,160.18000000,51644.25300000
2025-07-10 18:15:00,160.19000000,160.64000000,159.41000000,159.51000000,56089.19900000
2025-07-10 18:30:00,159.51000000,159.57000000,158.33000000,158.76000000,57244.47300000
2025-07-10 18:45:00,158.77000000,159.32000000,158.46000000,159.07000000,104507.05300000
2025-07-10 19:00:00,159.06000000,159.67000000,158.91000000,159.60000000,36149.12200000
2025-07-10 19:15:00,159.59000000,159.64000000,159.17000000,159.21000000,26764.31600000
2025-07-10 19:30:00,159.21000000,159.21000000,158.67000000,159.12000000,23649.45100000
2025-07-10 19:45:00,159.12000000,159.50000000,158.80000000,159.34000000,26651.20100000
2025-07-10 20:00:00,159.34000000,160.03000000,159.23000000,159.92000000,24721.84100000
2025-07-10 20:15:00,159.92000000,160.13000000,159.75000000,160.04000000,11845.64000000
2025-07-10 20:30:00,160.05000000,160.50000000,160.05000000,160.49000000,17705.25600000
2025-07-10 20:45:00,160.49000000,160.51000000,159.93000000,160.40000000,18475.13700000
2025-07-10 21:00:00,160.39000000,160.88000000,160.28000000,160.72000000,19326.99800000
2025-07-10 21:15:00,160.71000000,163.88000000,160.51000000,162.72000000,243561.19000000
2025-07-10 21:30:00,162.72000000,164.20000000,162.58000000,163.57000000,121931.56300000
2025-07-10 21:45:00,163.58000000,164.33000000,162.75000000,163.83000000,97529.93800000
2025-07-10 22:00:00,163.84000000,164.41000000,163.33000000,164.40000000,74121.30500000
2025-07-10 22:15:00,164.41000000,165.43000000,163.70000000,163.86000000,139457.47700000
2025-07-10 22:30:00,163.86000000,164.29000000,163.51000000,164.17000000,39983.33000000
2025-07-10 22:45:00,164.17000000,164.90000000,164.13000000,164.70000000,33519.77400000
2025-07-10 23:00:00,164.69000000,165.23000000,164.50000000,164.75000000,47922.20800000
2025-07-10 23:15:00,164.74000000,164.82000000,163.76000000,163.86000000,47986.52600000
2025-07-10 23:30:00,163.86000000,163.95000000,163.28000000,163.54000000,37794.94400000
2025-07-10 23:45:00,163.54000000,164.35000000,163.30000000,164.34000000,29227.18400000
2025-07-11 00:00:00,164.33000000,164.40000000,163.71000000,163.71000000,40278.59600000
2025-07-11 00:15:00,163.72000000,163.76000000,161.98000000,162.40000000,54355.55500000
2025-07-11 00:30:00,162.40000000,163.14000000,161.94000000,162.59000000,37849.75400000
2025-07-11 00:45:00,162.60000000,163.37000000,162.41000000,163.05000000,26046.43800000
2025-07-11 01:00:00,163.05000000,163.87000000,162.96000000,163.84000000,26460.69900000
2025-07-11 01:15:00,163.85000000,164.81000000,163.67000000,164.74000000,34603.20000000
2025-07-11 01:30:00,164.74000000,164.75000000,164.40000000,164.63000000,33841.05500000
2025-07-11 01:45:00,164.63000000,164.72000000,164.00000000,164.49000000,46299.86100000
2025-07-11 02:00:00,164.50000000,164.69000000,164.07000000,164.54000000,34462.08100000
2025-07-11 02:15:00,164.53000000,165.03000000,164.53000000,164.93000000,40819.14500000
2025-07-11 02:30:00,164.93000000,165.15000000,164.67000000,164.86000000,28403.63000000
2025-07-11 02:45:00,164.86000000,165.21000000,164.68000000,165.00000000,32781.25200000
2025-07-11 03:00:00,164.99000000,164.99000000,164.46000000,164.47000000,19478.93700000
2025-07-11 03:15:00,164.47000000,164.84000000,164.31000000,164.65000000,16204.59500000
2025-07-11 03:30:00,164.66000000,164.81000000,164.01000000,164.81000000,19714.85100000
2025-07-11 03:45:00,164.81000000,165.40000000,164.70000000,165.22000000,27121.91000000
2025-07-11 04:00:00,165.22000000,165.23000000,164.34000000,164.45000000,31683.03700000
2025-07-11 04:15:00,164.45000000,164.69000000,164.30000000,164.51000000,21106.90200000
2025-07-11 04:30:00,164.50000000,164.59000000,164.04000000,164.54000000,28925.38600000
2025-07-11 04:45:00,164.54000000,165.01000000,164.43000000,165.00000000,24598.32900000
2025-07-11 05:00:00,165.01000000,165.65000000,164.94000000,165.46000000,42882.08900000
2025-07-11 05:15:00,165.45000000,165.84000000,165.31000000,165.40000000,46142.91300000
2025-07-11 05:30:00,165.41000000,166.17000000,165.13000000,165.91000000,79160.38600000
2025-07-11 05:45:00,165.91000000,166.80000000,165.28000000,165.28000000,79388.34600000
2025-07-11 06:00:00,165.29000000,166.00000000,165.01000000,165.29000000,67392.16600000
2025-07-11 06:15:00,165.28000000,165.80000000,165.15000000,165.41000000,38176.28600000
2025-07-11 06:30:00,165.41000000,165.45000000,164.50000000,164.69000000,38095.76800000
2025-07-11 06:45:00,164.70000000,164.86000000,163.41000000,163.64000000,78976.08300000
2025-07-11 07:00:00,163.64000000,163.71000000,163.14000000,163.23000000,51983.06400000
2025-07-11 07:15:00,163.24000000,164.30000000,163.20000000,164.19000000,43576.30300000
2025-07-11 07:30:00,164.19000000,164.29000000,163.96000000,164.20000000,38341.83100000
2025-07-11 07:45:00,164.20000000,164.28000000,163.18000000,163.27000000,46335.91100000
2025-07-11 08:00:00,163.28000000,163.70000000,163.28000000,163.50000000,23835.97700000
2025-07-11 08:15:00,163.51000000,164.02000000,163.40000000,163.86000000,21685.38500000
2025-07-11 08:30:00,163.86000000,164.06000000,163.43000000,164.01000000,25450.57800000
2025-07-11 08:45:00,164.00000000,164.04000000,163.65000000,163.87000000,28925.28700000
2025-07-11 09:00:00,163.88000000,164.00000000,163.66000000,163.97000000,20259.61800000
2025-07-11 09:15:00,163.97000000,164.80000000,163.96000000,164.77000000,28066.00700000
2025-07-11 09:30:00,164.78000000,165.38000000,164.48000000,164.66000000,45296.71300000
2025-07-11 09:45:00,164.67000000,165.01000000,164.32000000,164.81000000,34513.70400000
2025-07-11 10:00:00,164.81000000,164.82000000,164.18000000,164.49000000,25655.96000000
2025-07-11 10:15:00,164.50000000,165.21000000,164.50000000,165.01000000,28209.29500000
2025-07-11 10:30:00,165.00000000,165.02000000,164.32000000,164.64000000,18911.09800000
2025-07-11 10:45:00,164.64000000,165.01000000,164.59000000,164.79000000,17098.37300000
2025-07-11 11:00:00,164.80000000,165.08000000,163.96000000,164.09000000,29160.22400000
2025-07-11 11:15:00,164.10000000,164.27000000,163.76000000,164.05000000,25585.86100000
2025-07-11 11:30:00,164.05000000,164.40000000,163.98000000,163.99000000,19990.38100000
2025-07-11 11:45:00,163.99000000,164.08000000,163.58000000,163.87000000,19381.41800000
2025-07-11 12:00:00,163.88000000,164.38000000,163.81000000,164.36000000,22082.97100000
2025-07-11 12:15:00,164.36000000,164.36000000,163.34000000,163.41000000,31286.70700000
2025-07-11 12:30:00,163.40000000,163.83000000,163.36000000,163.74000000,20970.21900000
2025-07-11 12:45:00,163.75000000,165.25000000,163.74000000,165.25000000,35619.86900000
2025-07-11 13:00:00,165.24000000,166.65000000,165.01000000,165.76000000,105572.51900000
2025-07-11 13:15:00,165.76000000,165.98000000,164.99000000,165.54000000,51430.03700000
2025-07-11 13:30:00,165.54000000,166.20000000,164.30000000,165.38000000,61618.71200000
2025-07-11 13:45:00,165.38000000,166.94000000,165.05000000,166.40000000,84912.86900000
2025-07-11 14:00:00,166.41000000,166.66000000,165.25000000,165.96000000,62961.20600000
2025-07-11 14:15:00,165.96000000,167.85000000,165.90000000,167.55000000,112112.03800000
2025-07-11 14:30:00,167.55000000,168.20000000,167.18000000,167.27000000,132266.43200000
2025-07-11 14:45:00,167.27000000,167.36000000,165.91000000,166.64000000,86794.71800000
2025-07-11 15:00:00,166.63000000,166.86000000,164.61000000,165.26000000,136518.63200000
2025-07-11 15:15:00,165.25000000,166.09000000,165.15000000,165.36000000,48637.76300000
2025-07-11 15:30:00,165.35000000,165.35000000,163.40000000,164.43000000,163744.70400000
2025-07-11 15:45:00,164.44000000,164.69000000,161.78000000,162.34000000,189436.76300000
2025-07-11 16:00:00,162.34000000,163.22000000,161.31000000,162.17000000,111974.67000000
2025-07-11 16:15:00,162.17000000,162.77000000,161.27000000,162.74000000,80034.30100000
2025-07-11 16:30:00,162.74000000,163.13000000,162.40000000,162.46000000,56425.61900000
2025-07-11 16:45:00,162.47000000,163.24000000,161.68000000,163.22000000,59727.02800000
2025-07-11 17:00:00,163.22000000,163.74000000,163.00000000,163.36000000,45046.26700000
2025-07-11 17:15:00,163.36000000,164.13000000,163.02000000,164.13000000,59579.92400000
2025-07-11 17:30:00,164.13000000,164.30000000,163.26000000,163.69000000,56104.27000000
2025-07-11 17:45:00,163.70000000,164.48000000,163.63000000,164.47000000,31010.12200000
2025-07-11 18:00:00,164.47000000,164.71000000,164.09000000,164.67000000,23186.57200000
2025-07-11 18:15:00,164.68000000,165.03000000,163.60000000,163.78000000,31843.88500000
2025-07-11 18:30:00,163.78000000,164.33000000,163.66000000,164.30000000,18539.75000000
2025-07-11 18:45:00,164.29000000,164.63000000,163.80000000,164.39000000,15257.14700000
2025-07-11 19:00:00,164.40000000,164.40000000,163.30000000,163.94000000,20940.26200000
2025-07-11 19:15:00,163.94000000,164.63000000,163.90000000,164.16000000,19464.37300000
2025-07-11 19:30:00,164.16000000,164.49000000,163.78000000,163.99000000,24045.96300000
2025-07-11 19:45:00,163.98000000,164.59000000,163.95000000,164.58000000,50664.08200000
2025-07-11 20:00:00,164.58000000,164.83000000,163.97000000,164.34000000,26631.38700000
2025-07-11 20:15:00,164.34000000,164.58000000,163.96000000,164.02000000,34308.45700000
2025-07-11 20:30:00,164.02000000,164.03000000,163.03000000,163.16000000,32980.95800000
2025-07-11 20:45:00,163.17000000,163.43000000,162.62000000,162.70000000,34966.76600000
2025-07-11 21:00:00,162.70000000,163.01000000,161.82000000,162.41000000,48462.99900000
2025-07-11 21:15:00,162.41000000,163.06000000,162.15000000,163.04000000,20736.08600000
2025-07-11 21:30:00,163.04000000,163.12000000,161.39000000,161.41000000,51684.29900000
2025-07-11 21:45:00,161.41000000,162.50000000,161.37000000,162.13000000,24297.20600000
2025-07-11 22:00:00,162.14000000,162.63000000,161.64000000,161.67000000,17543.99200000
2025-07-11 22:15:00,161.67000000,161.78000000,159.54000000,160.12000000,129003.34600000
2025-07-11 22:30:00,160.12000000,161.42000000,159.73000000,160.94000000,69239.04000000
2025-07-11 22:45:00,160.94000000,161.76000000,160.92000000,161.68000000,25701.00100000
2025-07-11 23:00:00,161.68000000,162.29000000,161.61000000,162.26000000,38421.68300000
2025-07-11 23:15:00,162.25000000,162.71000000,162.00000000,162.57000000,31256.26700000
2025-07-11 23:30:00,162.56000000,162.77000000,162.18000000,162.72000000,15544.43100000
2025-07-11 23:45:00,162.73000000,163.01000000,162.48000000,162.93000000,16079.16300000
2025-07-12 00:00:00,162.92000000,163.37000000,162.60000000,162.73000000,17667.80700000
2025-07-12 00:15:00,162.72000000,163.00000000,162.46000000,162.96000000,21491.96800000
2025-07-12 00:30:00,162.95000000,162.98000000,161.78000000,161.91000000,36209.40400000
2025-07-12 00:45:00,161.92000000,163.03000000,161.86000000,163.01000000,19262.23800000
2025-07-12 01:00:00,163.00000000,163.75000000,163.00000000,163.63000000,38811.87700000
2025-07-12 01:15:00,163.63000000,163.70000000,163.11000000,163.44000000,12752.53000000
2025-07-12 01:30:00,163.44000000,163.67000000,163.34000000,163.57000000,13529.18900000
2025-07-12 01:45:00,163.58000000,163.79000000,163.35000000,163.44000000,18563.67200000
2025-07-12 02:00:00,163.45000000,163.68000000,163.31000000,163.53000000,12187.10100000
2025-07-12 02:15:00,163.52000000,163.86000000,163.49000000,163.75000000,12325.59400000
